route_id,service_id,trip_id,trip_headsign
Conn_Buiucani11_to_CBD,WD,T02632,end
Conn_Buiucani11_to_CBD,WD,T02633,end
Conn_Buiucani11_to_CBD,WD,T02634,end
Conn_Buiucani11_to_CBD,WD,T02635,end
Conn_Buiucani11_to_CBD,WD,T02636,end
Conn_Buiucani11_to_CBD,WD,T02637,end
Conn_Buiucani11_to_CBD,WD,T02638,end
Conn_Buiucani11_to_CBD,WD,T02639,end
Conn_Buiucani11_to_CBD,WD,T02640,end
Conn_Buiucani11_to_CBD,WD,T02641,end
Conn_Buiucani11_to_CBD,WD,T02642,end
Conn_Buiucani11_to_CBD,WD,T02643,end
Conn_Buiucani11_to_CBD,WD,T02644,end
Conn_Buiucani11_to_CBD,WD,T02645,end
Conn_Buiucani11_to_CBD,WD,T02646,end
Conn_Buiucani11_to_CBD,WD,T02647,end
Conn_Buiucani11_to_CBD,WD,T02648,end
Conn_Buiucani11_to_CBD,WD,T02649,end
Conn_Buiucani11_to_CBD,WD,T02650,end
Conn_Buiucani11_to_CBD,WD,T02651,end
Conn_Buiucani11_to_CBD,WD,T02652,end
Conn_Buiucani11_to_CBD,WD,T02653,end
Conn_Buiucani11_to_CBD,WD,T02654,end
Conn_Buiucani11_to_CBD,WD,T02655,end
Conn_Buiucani11_to_CBD,WD,T02656,end
Conn_Buiucani11_to_CBD,WD,T02657,end
Conn_Buiucani11_to_CBD,WD,T02658,end
Conn_Buiucani11_to_CBD,WD,T02659,end
Conn_Buiucani11_to_CBD,WD,T02660,end
Conn_Buiucani11_to_CBD,WD,T02661,end
Conn_Buiucani11_to_CBD,WD,T02662,end
Conn_Buiucani11_to_CBD,WD,T02663,end
Conn_Buiucani11_to_CBD,WD,T02664,end
Conn_Buiucani11_to_CBD,WD,T02665,end
Conn_Buiucani11_to_CBD,WD,T02666,end
Conn_Buiucani11_to_CBD,WD,T02667,end
Conn_Buiucani11_to_CBD,WD,T02668,end
Conn_Buiucani11_to_CBD,WD,T02669,end
Conn_Buiucani11_to_CBD,WD,T02670,end
Conn_Buiucani11_to_CBD,WD,T02671,end
Conn_Buiucani11_to_CBD,WD,T02672,end
Conn_Buiucani11_to_CBD,WD,T02673,end
Conn_Buiucani11_to_CBD,WD,T02674,end
Conn_Buiucani11_to_CBD,WD,T02675,end
Conn_Buiucani11_to_CBD,WD,T02676,end
Conn_Buiucani11_to_CBD,WD,T02677,end
Conn_Buiucani11_to_CBD,WD,T02678,end
Conn_Buiucani11_to_CBD,WD,T02679,end
Conn_Buiucani11_to_CBD,WD,T02680,end
Conn_Buiucani11_to_CBD,WD,T02681,end
Conn_Buiucani11_to_CBD,WD,T02682,end
Conn_Buiucani11_to_CBD,WD,T02683,end
Conn_Buiucani11_to_CBD,WD,T02684,end
Conn_Buiucani11_to_CBD,WD,T02685,end
Conn_Buiucani11_to_CBD,WD,T02686,end
Conn_Buiucani11_to_CBD,WD,T02687,end
Conn_Buiucani11_to_CBD,WD,T02688,end
Conn_Buiucani11_to_CBD,WD,T02689,end
Conn_Buiucani11_to_CBD,WD,T02690,end
Conn_Buiucani11_to_CBD,WD,T02691,end
Conn_Buiucani11_to_CBD,WD,T02692,end
Conn_Buiucani11_to_CBD,WD,T02693,end
Conn_Buiucani11_to_CBD,WD,T02694,end
Conn_Buiucani11_to_CBD,WD,T02695,end
Conn_Buiucani11_to_CBD,WD,T02696,end
Conn_Buiucani11_to_CBD,WD,T02697,end
Conn_Buiucani11_to_CBD,WD,T02698,end
Conn_Buiucani11_to_CBD,WD,T02699,end
Conn_Buiucani11_to_CBD,WD,T02700,end
Conn_Unknown12_to_CBD,WD,T02701,end
Conn_Unknown12_to_CBD,WD,T02702,end
Conn_Unknown12_to_CBD,WD,T02703,end
Conn_Unknown12_to_CBD,WD,T02704,end
Conn_Unknown12_to_CBD,WD,T02705,end
Conn_Unknown12_to_CBD,WD,T02706,end
Conn_Unknown12_to_CBD,WD,T02707,end
Conn_Unknown12_to_CBD,WD,T02708,end
Conn_Unknown12_to_CBD,WD,T02709,end
Conn_Unknown12_to_CBD,WD,T02710,end
Conn_Unknown12_to_CBD,WD,T02711,end
Conn_Unknown12_to_CBD,WD,T02712,end
Conn_Unknown12_to_CBD,WD,T02713,end
Conn_Unknown12_to_CBD,WD,T02714,end
Conn_Unknown12_to_CBD,WD,T02715,end
Conn_Unknown12_to_CBD,WD,T02716,end
Conn_Unknown12_to_CBD,WD,T02717,end
Conn_Unknown12_to_CBD,WD,T02718,end
Conn_Unknown12_to_CBD,WD,T02719,end
Conn_Unknown12_to_CBD,WD,T02720,end
Conn_Unknown12_to_CBD,WD,T02721,end
Conn_Unknown12_to_CBD,WD,T02722,end
Conn_Unknown12_to_CBD,WD,T02723,end
Conn_Unknown12_to_CBD,WD,T02724,end
Conn_Unknown12_to_CBD,WD,T02725,end
Conn_Unknown12_to_CBD,WD,T02726,end
Conn_Unknown12_to_CBD,WD,T02727,end
Conn_Unknown12_to_CBD,WD,T02728,end
Conn_Unknown12_to_CBD,WD,T02729,end
Conn_Unknown12_to_CBD,WD,T02730,end
Conn_Unknown12_to_CBD,WD,T02731,end
Conn_Unknown12_to_CBD,WD,T02732,end
Conn_Unknown12_to_CBD,WD,T02733,end
Conn_Unknown12_to_CBD,WD,T02734,end
Conn_Unknown12_to_CBD,WD,T02735,end
Conn_Unknown12_to_CBD,WD,T02736,end
Conn_Unknown12_to_CBD,WD,T02737,end
Conn_Unknown12_to_CBD,WD,T02738,end
Conn_Unknown12_to_CBD,WD,T02739,end
Conn_Unknown12_to_CBD,WD,T02740,end
Conn_Unknown12_to_CBD,WD,T02741,end
Conn_Unknown12_to_CBD,WD,T02742,end
Conn_Unknown12_to_CBD,WD,T02743,end
Conn_Unknown12_to_CBD,WD,T02744,end
Conn_Unknown12_to_CBD,WD,T02745,end
Conn_Unknown12_to_CBD,WD,T02746,end
Conn_Unknown12_to_CBD,WD,T02747,end
Conn_Unknown12_to_CBD,WD,T02748,end
Conn_Unknown12_to_CBD,WD,T02749,end
Conn_Unknown12_to_CBD,WD,T02750,end
Conn_Unknown12_to_CBD,WD,T02751,end
Conn_Unknown12_to_CBD,WD,T02752,end
Conn_Unknown12_to_CBD,WD,T02753,end
Conn_Unknown12_to_CBD,WD,T02754,end
Conn_Unknown12_to_CBD,WD,T02755,end
Conn_Unknown12_to_CBD,WD,T02756,end
Conn_Unknown12_to_CBD,WD,T02757,end
Conn_Unknown12_to_CBD,WD,T02758,end
Conn_Unknown12_to_CBD,WD,T02759,end
Conn_Unknown12_to_CBD,WD,T02760,end
Conn_Unknown12_to_CBD,WD,T02761,end
Conn_Unknown12_to_CBD,WD,T02762,end
Conn_Unknown12_to_CBD,WD,T02763,end
Conn_Unknown12_to_CBD,WD,T02764,end
Conn_Unknown12_to_CBD,WD,T02765,end
Conn_Unknown12_to_CBD,WD,T02766,end
Conn_Unknown12_to_CBD,WD,T02767,end
Conn_Unknown12_to_CBD,WD,T02768,end
Conn_Unknown12_to_CBD,WD,T02769,end
Conn_Unknown12_to_CBD,WD,T02770,end
Conn_Unknown12_to_CBD,WD,T02771,end
Conn_Unknown12_to_CBD,WD,T02772,end
Conn_Unknown12_to_CBD,WD,T02773,end
Conn_Unknown12_to_CBD,WD,T02774,end
Conn_Unknown12_to_CBD,WD,T02775,end
Conn_Unknown12_to_CBD,WD,T02776,end
Conn_Unknown12_to_CBD,WD,T02777,end
Conn_Unknown12_to_CBD,WD,T02778,end
Conn_Unknown12_to_CBD,WD,T02779,end
Conn_Unknown12_to_CBD,WD,T02780,end
Conn_Unknown12_to_CBD,WD,T02781,end
Conn_Unknown12_to_CBD,WD,T02782,end
Conn_Unknown12_to_CBD,WD,T02783,end
Conn_Unknown12_to_CBD,WD,T02784,end
Conn_Unknown12_to_CBD,WD,T02785,end
Conn_Unknown12_to_CBD,WD,T02786,end
Conn_Unknown12_to_CBD,WD,T02787,end
Conn_Unknown12_to_CBD,WD,T02788,end
Conn_Unknown12_to_CBD,WD,T02789,end
Conn_Unknown12_to_CBD,WD,T02790,end
Conn_Unknown12_to_CBD,WD,T02791,end
Conn_Unknown12_to_CBD,WD,T02792,end
Conn_Unknown12_to_CBD,WD,T02793,end
Conn_Unknown12_to_CBD,WD,T02794,end
Conn_Unknown12_to_CBD,WD,T02795,end
Conn_Unknown12_to_CBD,WD,T02796,end
Conn_Unknown12_to_CBD,WD,T02797,end
Conn_Unknown12_to_CBD,WD,T02798,end
Conn_Unknown12_to_CBD,WD,T02799,end
Conn_Unknown12_to_CBD,WD,T02800,end
Conn_Unknown12_to_CBD,WD,T02801,end
Conn_Unknown12_to_CBD,WD,T02802,end
Conn_Unknown12_to_CBD,WD,T02803,end
Conn_Unknown12_to_CBD,WD,T02804,end
Conn_Unknown12_to_CBD,WD,T02805,end
Conn_Unknown12_to_CBD,WD,T02806,end
Conn_Unknown12_to_CBD,WD,T02807,end
Conn_Unknown12_to_CBD,WD,T02808,end
Conn_Unknown12_to_CBD,WD,T02809,end
Conn_Unknown12_to_CBD,WD,T02810,end
Conn_Unknown12_to_CBD,WD,T02811,end
Conn_Unknown12_to_CBD,WD,T02812,end
Conn_Unknown12_to_CBD,WD,T02813,end
Conn_Unknown12_to_CBD,WD,T02814,end
Conn_Unknown12_to_CBD,WD,T02815,end
Conn_Unknown12_to_CBD,WD,T02816,end
Conn_Unknown12_to_CBD,WD,T02817,end
Conn_Unknown12_to_CBD,WD,T02818,end
Conn_Unknown12_to_CBD,WD,T02819,end
Conn_Unknown12_to_CBD,WD,T02820,end
Conn_Unknown12_to_CBD,WD,T02821,end
Conn_Unknown12_to_CBD,WD,T02822,end
Conn_Unknown12_to_CBD,WD,T02823,end
Conn_Unknown12_to_CBD,WD,T02824,end
Conn_Unknown12_to_CBD,WD,T02825,end
Conn_Unknown12_to_CBD,WD,T02826,end
Conn_Unknown12_to_CBD,WD,T02827,end
Conn_Unknown12_to_CBD,WD,T02828,end
Conn_Unknown12_to_CBD,WD,T02829,end
Conn_Unknown12_to_CBD,WD,T02830,end
Conn_Unknown12_to_CBD,WD,T02831,end
Conn_Unknown12_to_CBD,WD,T02832,end
Conn_Unknown12_to_CBD,WD,T02833,end
Conn_Unknown12_to_CBD,WD,T02834,end
Conn_Unknown12_to_CBD,WD,T02835,end
Conn_Unknown12_to_CBD,WD,T02836,end
Conn_Unknown12_to_CBD,WD,T02837,end
Conn_Unknown12_to_CBD,WD,T02838,end
Conn_Unknown12_to_CBD,WD,T02839,end
Conn_Unknown12_to_CBD,WD,T02840,end
Conn_Unknown12_to_CBD,WD,T02841,end
Conn_Unknown12_to_CBD,WD,T02842,end
Conn_Unknown12_to_CBD,WD,T02843,end
Conn_Unknown12_to_CBD,WD,T02844,end
Conn_Unknown12_to_CBD,WD,T02845,end
Conn_Unknown12_to_CBD,WD,T02846,end
Conn_Unknown12_to_CBD,WD,T02847,end
Conn_Unknown12_to_CBD,WD,T02848,end
Conn_Unknown12_to_CBD,WD,T02849,end
Conn_Unknown12_to_CBD,WD,T02850,end
Conn_Unknown12_to_CBD,WD,T02851,end
Conn_Unknown12_to_CBD,WD,T02852,end
Conn_Unknown12_to_CBD,WD,T02853,end
Conn_Unknown12_to_CBD,WD,T02854,end
Conn_Unknown12_to_CBD,WD,T02855,end
Conn_Unknown12_to_CBD,WD,T02856,end
Conn_Unknown12_to_CBD,WD,T02857,end
Conn_Unknown12_to_CBD,WD,T02858,end
Conn_Unknown12_to_CBD,WD,T02859,end
Conn_Unknown12_to_CBD,WD,T02860,end
Conn_Unknown12_to_CBD,WD,T02861,end
Conn_Unknown12_to_CBD,WD,T02862,end
Conn_Unknown12_to_CBD,WD,T02863,end
Conn_Unknown12_to_CBD,WD,T02864,end
Conn_Unknown12_to_CBD,WD,T02865,end
Conn_Unknown12_to_CBD,WD,T02866,end
Conn_Unknown12_to_CBD,WD,T02867,end
Conn_Unknown12_to_CBD,WD,T02868,end
Conn_Unknown12_to_CBD,WD,T02869,end
Conn_Unknown12_to_CBD,WD,T02870,end
Conn_Unknown12_to_CBD,WD,T02871,end
Conn_Unknown12_to_CBD,WD,T02872,end
Conn_Unknown12_to_CBD,WD,T02873,end
Conn_Unknown12_to_CBD,WD,T02874,end
Conn_Unknown12_to_CBD,WD,T02875,end
Conn_Unknown12_to_CBD,WD,T02876,end
Conn_Unknown12_to_CBD,WD,T02877,end
Conn_Unknown12_to_CBD,WD,T02878,end
Conn_Unknown12_to_CBD,WD,T02879,end
Conn_Unknown12_to_CBD,WD,T02880,end
Conn_Unknown12_to_CBD,WD,T02881,end
Conn_Unknown12_to_CBD,WD,T02882,end
Conn_Unknown12_to_CBD,WD,T02883,end
Conn_Unknown12_to_CBD,WD,T02884,end
Conn_Unknown12_to_CBD,WD,T02885,end
Conn_Unknown12_to_CBD,WD,T02886,end
Conn_Unknown12_to_CBD,WD,T02887,end
Conn_Unknown12_to_CBD,WD,T02888,end
Conn_Unknown12_to_CBD,WD,T02889,end
Conn_Unknown12_to_CBD,WD,T02890,end
Conn_Unknown12_to_CBD,WD,T02891,end
Conn_Unknown12_to_CBD,WD,T02892,end
Conn_Unknown12_to_CBD,WD,T02893,end
Conn_Unknown12_to_CBD,WD,T02894,end
Conn_Unknown12_to_CBD,WD,T02895,end
Conn_Unknown12_to_CBD,WD,T02896,end
Conn_Unknown12_to_CBD,WD,T02897,end
Conn_Unknown12_to_CBD,WD,T02898,end
Conn_Unknown12_to_CBD,WD,T02899,end
Conn_Unknown12_to_CBD,WD,T02900,end
Conn_Unknown12_to_CBD,WD,T02901,end
Conn_Unknown12_to_CBD,WD,T02902,end
Conn_Unknown12_to_CBD,WD,T02903,end
Conn_Unknown12_to_CBD,WD,T02904,end
Conn_Unknown12_to_CBD,WD,T02905,end
Conn_Unknown12_to_CBD,WD,T02906,end
Conn_Unknown12_to_CBD,WD,T02907,end
Conn_Unknown12_to_CBD,WD,T02908,end
Conn_Unknown12_to_CBD,WD,T02909,end
Conn_Unknown12_to_CBD,WD,T02910,end
Conn_Unknown12_to_CBD,WD,T02911,end
Conn_Unknown12_to_CBD,WD,T02912,end
Conn_Unknown12_to_CBD,WD,T02913,end
Conn_Unknown12_to_CBD,WD,T02914,end
Conn_Unknown12_to_CBD,WD,T02915,end
Conn_Unknown12_to_CBD,WD,T02916,end
Conn_Unknown12_to_CBD,WD,T02917,end
Conn_Unknown12_to_CBD,WD,T02918,end
Conn_Unknown12_to_CBD,WD,T02919,end
Conn_Unknown12_to_CBD,WD,T02920,end
Conn_Unknown12_to_CBD,WD,T02921,end
Conn_Unknown12_to_CBD,WD,T02922,end
Conn_Unknown12_to_CBD,WD,T02923,end
Conn_Unknown12_to_CBD,WD,T02924,end
Conn_Unknown12_to_CBD,WD,T02925,end
Conn_Telecentru13_to_CBD,WD,T02926,end
Conn_Telecentru13_to_CBD,WD,T02927,end
Conn_Telecentru13_to_CBD,WD,T02928,end
Conn_Telecentru13_to_CBD,WD,T02929,end
Conn_Telecentru13_to_CBD,WD,T02930,end
Conn_Telecentru13_to_CBD,WD,T02931,end
Conn_Telecentru13_to_CBD,WD,T02932,end
Conn_Telecentru13_to_CBD,WD,T02933,end
Conn_Telecentru13_to_CBD,WD,T02934,end
Conn_Telecentru13_to_CBD,WD,T02935,end
Conn_Telecentru13_to_CBD,WD,T02936,end
Conn_Telecentru13_to_CBD,WD,T02937,end
Conn_Telecentru13_to_CBD,WD,T02938,end
Conn_Telecentru13_to_CBD,WD,T02939,end
Conn_Telecentru13_to_CBD,WD,T02940,end
Conn_Telecentru13_to_CBD,WD,T02941,end
Conn_Telecentru13_to_CBD,WD,T02942,end
Conn_Telecentru13_to_CBD,WD,T02943,end
Conn_Telecentru13_to_CBD,WD,T02944,end
Conn_Telecentru13_to_CBD,WD,T02945,end
Conn_Telecentru13_to_CBD,WD,T02946,end
Conn_Telecentru13_to_CBD,WD,T02947,end
Conn_Telecentru13_to_CBD,WD,T02948,end
Conn_Telecentru13_to_CBD,WD,T02949,end
Conn_Telecentru13_to_CBD,WD,T02950,end
Conn_Telecentru13_to_CBD,WD,T02951,end
Conn_Telecentru13_to_CBD,WD,T02952,end
Conn_Telecentru13_to_CBD,WD,T02953,end
Conn_Telecentru13_to_CBD,WD,T02954,end
Conn_Telecentru13_to_CBD,WD,T02955,end
Conn_Telecentru13_to_CBD,WD,T02956,end
Conn_Telecentru13_to_CBD,WD,T02957,end
Conn_Telecentru13_to_CBD,WD,T02958,end
Conn_Telecentru13_to_CBD,WD,T02959,end
Conn_Telecentru13_to_CBD,WD,T02960,end
Conn_Telecentru13_to_CBD,WD,T02961,end
Conn_Telecentru13_to_CBD,WD,T02962,end
Conn_Telecentru13_to_CBD,WD,T02963,end
Conn_Telecentru13_to_CBD,WD,T02964,end
Conn_Telecentru13_to_CBD,WD,T02965,end
Conn_Telecentru13_to_CBD,WD,T02966,end
Conn_Telecentru13_to_CBD,WD,T02967,end
Conn_Telecentru13_to_CBD,WD,T02968,end
Conn_Telecentru13_to_CBD,WD,T02969,end
Conn_Telecentru13_to_CBD,WD,T02970,end
Conn_Telecentru13_to_CBD,WD,T02971,end
Conn_Telecentru13_to_CBD,WD,T02972,end
Conn_Telecentru13_to_CBD,WD,T02973,end
Conn_Telecentru13_to_CBD,WD,T02974,end
Conn_Telecentru13_to_CBD,WD,T02975,end
Conn_Telecentru13_to_CBD,WD,T02976,end
Conn_Telecentru13_to_CBD,WD,T02977,end
Conn_Telecentru13_to_CBD,WD,T02978,end
Conn_Telecentru13_to_CBD,WD,T02979,end
Conn_Telecentru13_to_CBD,WD,T02980,end
Conn_Telecentru13_to_CBD,WD,T02981,end
Conn_Telecentru13_to_CBD,WD,T02982,end
Conn_Telecentru13_to_CBD,WD,T02983,end
Conn_Telecentru13_to_CBD,WD,T02984,end
Conn_Telecentru13_to_CBD,WD,T02985,end
Conn_Telecentru13_to_CBD,WD,T02986,end
Conn_Telecentru13_to_CBD,WD,T02987,end
Conn_Telecentru13_to_CBD,WD,T02988,end
Conn_Telecentru13_to_CBD,WD,T02989,end
Conn_Telecentru13_to_CBD,WD,T02990,end
Conn_Telecentru13_to_CBD,WD,T02991,end
Conn_Telecentru13_to_CBD,WD,T02992,end
Conn_Telecentru13_to_CBD,WD,T02993,end
Conn_Telecentru13_to_CBD,WD,T02994,end
Conn_Telecentru13_to_CBD,WD,T02995,end
Conn_Telecentru13_to_CBD,WD,T02996,end
Conn_Telecentru13_to_CBD,WD,T02997,end
Conn_Telecentru13_to_CBD,WD,T02998,end
Conn_Telecentru13_to_CBD,WD,T02999,end
Conn_Telecentru13_to_CBD,WD,T03000,end
Conn_Telecentru13_to_CBD,WD,T03001,end
Conn_Telecentru13_to_CBD,WD,T03002,end
Conn_Telecentru13_to_CBD,WD,T03003,end
Conn_Telecentru13_to_CBD,WD,T03004,end
Conn_Telecentru13_to_CBD,WD,T03005,end
Conn_Telecentru13_to_CBD,WD,T03006,end
Conn_Telecentru13_to_CBD,WD,T03007,end
Conn_Telecentru13_to_CBD,WD,T03008,end
Conn_Telecentru13_to_CBD,WD,T03009,end
Conn_Telecentru13_to_CBD,WD,T03010,end
Conn_Telecentru13_to_CBD,WD,T03011,end
Conn_Telecentru13_to_CBD,WD,T03012,end
Conn_Telecentru13_to_CBD,WD,T03013,end
Conn_Telecentru13_to_CBD,WD,T03014,end
Conn_Telecentru13_to_CBD,WD,T03015,end
Conn_Telecentru13_to_CBD,WD,T03016,end
Conn_Telecentru13_to_CBD,WD,T03017,end
Conn_Telecentru13_to_CBD,WD,T03018,end
Conn_Telecentru13_to_CBD,WD,T03019,end
Conn_Telecentru13_to_CBD,WD,T03020,end
Conn_Telecentru13_to_CBD,WD,T03021,end
Conn_Telecentru13_to_CBD,WD,T03022,end
Conn_Telecentru13_to_CBD,WD,T03023,end
Conn_Telecentru13_to_CBD,WD,T03024,end
Conn_Telecentru13_to_CBD,WD,T03025,end
Conn_Telecentru13_to_CBD,WD,T03026,end
Conn_Telecentru13_to_CBD,WD,T03027,end
Conn_Telecentru13_to_CBD,WD,T03028,end
Conn_Telecentru13_to_CBD,WD,T03029,end
Conn_Telecentru13_to_CBD,WD,T03030,end
Conn_Telecentru13_to_CBD,WD,T03031,end
Conn_Telecentru13_to_CBD,WD,T03032,end
Conn_Telecentru13_to_CBD,WD,T03033,end
Conn_Telecentru13_to_CBD,WD,T03034,end
Conn_Telecentru13_to_CBD,WD,T03035,end
Conn_Telecentru13_to_CBD,WD,T03036,end
Conn_Telecentru13_to_CBD,WD,T03037,end
Conn_Telecentru13_to_CBD,WD,T03038,end
Conn_Telecentru13_to_CBD,WD,T03039,end
Conn_Telecentru13_to_CBD,WD,T03040,end
Conn_Telecentru13_to_CBD,WD,T03041,end
Conn_Telecentru13_to_CBD,WD,T03042,end
Conn_Telecentru13_to_CBD,WD,T03043,end
Conn_Telecentru13_to_CBD,WD,T03044,end
Conn_Telecentru13_to_CBD,WD,T03045,end
Conn_Telecentru13_to_CBD,WD,T03046,end
Conn_Telecentru13_to_CBD,WD,T03047,end
Conn_Telecentru13_to_CBD,WD,T03048,end
Conn_Telecentru13_to_CBD,WD,T03049,end
Conn_Telecentru13_to_CBD,WD,T03050,end
Conn_Telecentru13_to_CBD,WD,T03051,end
Conn_Telecentru13_to_CBD,WD,T03052,end
Conn_Telecentru13_to_CBD,WD,T03053,end
Conn_Telecentru13_to_CBD,WD,T03054,end
Conn_Telecentru13_to_CBD,WD,T03055,end
Conn_Telecentru13_to_CBD,WD,T03056,end
Conn_Telecentru13_to_CBD,WD,T03057,end
Conn_Telecentru13_to_CBD,WD,T03058,end
Conn_Telecentru13_to_CBD,WD,T03059,end
Conn_Telecentru13_to_CBD,WD,T03060,end
Conn_Telecentru13_to_CBD,WD,T03061,end
Conn_Telecentru13_to_CBD,WD,T03062,end
Conn_Telecentru13_to_CBD,WD,T03063,end
Conn_Telecentru13_to_CBD,WD,T03064,end
Conn_Telecentru13_to_CBD,WD,T03065,end
Conn_Telecentru13_to_CBD,WD,T03066,end
Conn_Telecentru13_to_CBD,WD,T03067,end
Conn_Telecentru13_to_CBD,WD,T03068,end
Conn_Telecentru13_to_CBD,WD,T03069,end
Conn_Telecentru13_to_CBD,WD,T03070,end
Conn_Telecentru13_to_CBD,WD,T03071,end
Conn_Telecentru13_to_CBD,WD,T03072,end
Conn_Telecentru13_to_CBD,WD,T03073,end
Conn_Telecentru13_to_CBD,WD,T03074,end
Conn_Telecentru13_to_CBD,WD,T03075,end
Conn_Telecentru13_to_CBD,WD,T03076,end
Conn_Telecentru13_to_CBD,WD,T03077,end
Conn_Telecentru13_to_CBD,WD,T03078,end
Conn_Telecentru13_to_CBD,WD,T03079,end
Conn_Telecentru13_to_CBD,WD,T03080,end
Conn_Telecentru13_to_CBD,WD,T03081,end
Conn_Telecentru13_to_CBD,WD,T03082,end
Conn_Telecentru13_to_CBD,WD,T03083,end
Conn_Telecentru13_to_CBD,WD,T03084,end
Conn_Telecentru13_to_CBD,WD,T03085,end
Conn_Telecentru13_to_CBD,WD,T03086,end
Conn_Telecentru13_to_CBD,WD,T03087,end
Conn_Telecentru13_to_CBD,WD,T03088,end
Conn_Telecentru13_to_CBD,WD,T03089,end
Conn_Telecentru13_to_CBD,WD,T03090,end
Conn_Telecentru13_to_CBD,WD,T03091,end
Conn_Telecentru13_to_CBD,WD,T03092,end
Conn_Telecentru13_to_CBD,WD,T03093,end
Conn_Telecentru13_to_CBD,WD,T03094,end
Conn_Telecentru13_to_CBD,WD,T03095,end
Conn_Telecentru13_to_CBD,WD,T03096,end
Conn_Telecentru13_to_CBD,WD,T03097,end
Conn_Telecentru13_to_CBD,WD,T03098,end
Conn_Telecentru13_to_CBD,WD,T03099,end
Conn_Telecentru13_to_CBD,WD,T03100,end
Conn_Telecentru13_to_CBD,WD,T03101,end
Conn_Telecentru13_to_CBD,WD,T03102,end
Conn_Telecentru13_to_CBD,WD,T03103,end
Conn_Telecentru13_to_CBD,WD,T03104,end
Conn_Telecentru13_to_CBD,WD,T03105,end
Conn_Telecentru13_to_CBD,WD,T03106,end
Conn_Telecentru13_to_CBD,WD,T03107,end
Conn_Telecentru13_to_CBD,WD,T03108,end
Conn_Telecentru13_to_CBD,WD,T03109,end
Conn_Telecentru13_to_CBD,WD,T03110,end
Conn_Telecentru13_to_CBD,WD,T03111,end
Conn_Telecentru13_to_CBD,WD,T03112,end
Conn_Telecentru13_to_CBD,WD,T03113,end
Conn_Telecentru13_to_CBD,WD,T03114,end
Conn_Telecentru13_to_CBD,WD,T03115,end
Conn_Telecentru13_to_CBD,WD,T03116,end
Conn_Telecentru13_to_CBD,WD,T03117,end
Conn_Telecentru13_to_CBD,WD,T03118,end
Conn_Telecentru13_to_CBD,WD,T03119,end
Conn_Telecentru13_to_CBD,WD,T03120,end
Conn_Telecentru13_to_CBD,WD,T03121,end
Conn_Telecentru13_to_CBD,WD,T03122,end
Conn_Telecentru13_to_CBD,WD,T03123,end
Conn_Telecentru13_to_CBD,WD,T03124,end
Conn_Telecentru13_to_CBD,WD,T03125,end
Conn_Telecentru13_to_CBD,WD,T03126,end
Conn_Telecentru13_to_CBD,WD,T03127,end
Conn_Telecentru13_to_CBD,WD,T03128,end
Conn_Telecentru13_to_CBD,WD,T03129,end
Conn_Telecentru13_to_CBD,WD,T03130,end
Conn_Telecentru13_to_CBD,WD,T03131,end
Conn_Telecentru13_to_CBD,WD,T03132,end
Conn_Telecentru13_to_CBD,WD,T03133,end
Conn_Telecentru13_to_CBD,WD,T03134,end
Conn_Telecentru13_to_CBD,WD,T03135,end
Conn_Telecentru13_to_CBD,WD,T03136,end
Conn_Telecentru13_to_CBD,WD,T03137,end
Conn_Telecentru13_to_CBD,WD,T03138,end
Conn_Telecentru13_to_CBD,WD,T03139,end
Conn_Telecentru13_to_CBD,WD,T03140,end
Conn_Telecentru13_to_CBD,WD,T03141,end
Conn_Telecentru13_to_CBD,WD,T03142,end
Conn_Telecentru13_to_CBD,WD,T03143,end
Conn_Telecentru13_to_CBD,WD,T03144,end
Conn_Telecentru13_to_CBD,WD,T03145,end
Conn_Telecentru13_to_CBD,WD,T03146,end
Conn_Telecentru13_to_CBD,WD,T03147,end
Conn_Telecentru13_to_CBD,WD,T03148,end
Conn_Telecentru13_to_CBD,WD,T03149,end
Conn_Telecentru13_to_CBD,WD,T03150,end
Conn_Buiucani14_to_CBD,WD,T03151,end
Conn_Buiucani14_to_CBD,WD,T03152,end
Conn_Buiucani14_to_CBD,WD,T03153,end
Conn_Buiucani14_to_CBD,WD,T03154,end
Conn_Buiucani14_to_CBD,WD,T03155,end
Conn_Buiucani14_to_CBD,WD,T03156,end
Conn_Buiucani14_to_CBD,WD,T03157,end
Conn_Buiucani14_to_CBD,WD,T03158,end
Conn_Buiucani14_to_CBD,WD,T03159,end
Conn_Buiucani14_to_CBD,WD,T03160,end
Conn_Buiucani14_to_CBD,WD,T03161,end
Conn_Buiucani14_to_CBD,WD,T03162,end
Conn_Buiucani14_to_CBD,WD,T03163,end
Conn_Buiucani14_to_CBD,WD,T03164,end
Conn_Buiucani14_to_CBD,WD,T03165,end
Conn_Buiucani14_to_CBD,WD,T03166,end
Conn_Buiucani14_to_CBD,WD,T03167,end
Conn_Buiucani14_to_CBD,WD,T03168,end
Conn_Buiucani14_to_CBD,WD,T03169,end
Conn_Buiucani14_to_CBD,WD,T03170,end
Conn_Buiucani14_to_CBD,WD,T03171,end
Conn_Buiucani14_to_CBD,WD,T03172,end
Conn_Buiucani14_to_CBD,WD,T03173,end
Conn_Buiucani14_to_CBD,WD,T03174,end
Conn_Buiucani14_to_CBD,WD,T03175,end
Conn_Buiucani14_to_CBD,WD,T03176,end
Conn_Buiucani14_to_CBD,WD,T03177,end
